equip,start,end,qty
ав 760 Й3,2023-10-03 01:55:25.239707,2023-10-03 07:09:05.469253,526.675202916428
ав 760 Й1,2023-12-20 04:45:45.390546,2023-12-20 09:51:26.156397,516.9932006388757
ав 760 Й3,2023-02-05 14:47:52.073949,2023-02-05 19:55:59.229627,477.60303467690056
ав 760 Й1,2023-04-03 20:33:05.191649,2023-04-04 03:05:59.092836,405.42725358311463
ав 760 Й3,2023-02-12 04:30:22.194764,2023-02-12 10:30:34.169443,510.64823678690124
ав 760 Й5,2023-06-06 20:42:50.692986,2023-06-07 03:12:55.056356,516.3754608485328
ав 760 Й5,2023-06-15 10:20:25.634046,2023-06-15 16:32:18.836314,496.55869867699283
ав 760 Й5,2023-04-01 02:19:15.711862,2023-04-01 08:10:41.018143,534.9180048899223
ав 760 Й3,2023-03-03 14:33:41.266706,2023-03-03 19:53:15.504275,486.58969224480785
ав 760 Й1,2023-04-01 03:09:41.991480,2023-04-01 08:42:47.212259,490.10330130578865
ав 760 Й5,2023-02-27 05:41:39.335572,2023-02-27 10:58:15.034346,478.6543907318283
ав 760 Й5,2023-09-02 06:51:27.318986,2023-09-02 11:55:01.080120,496.0687772942307
ав 760 Й1,2023-02-25 02:07:51.465069,2023-02-25 07:14:13.280755,456.6531956535519
ав 760 Й1,2023-01-14 13:00:55.251840,2023-01-14 19:14:25.102835,455.8175803495801
ав 760 Й5,2023-06-29 22:52:36.431454,2023-06-29 16:08:24.343943,433.9410217302899
ав 760 Й3,2023-08-06 01:28:36.408519,2023-08-06 07:19:59.076965,483.1520965415907
ав 760 Й5,2023-08-31 21:39:01.108284,2023-09-01 03:13:51.439223,542.3626458136456
ав 760 Й1,2023-03-28 04:07:47.213006,2023-03-28 09:28:00.539851,450.8455731242915
ав 760 Й5,2023-09-08 09:09:46.639894,2023-09-08 04:01:50.643024,522.421478838684
ав 760 Й1,2023-12-08 20:29:41.757490,2023-12-09 01:36:33.260904,492.744116411148
ав 760 Й1,2023-11-14 21:43:48.556595,2023-11-15 03:51:58.460387,500.1569114525751
ав 760 Й5,2023-01-13 08:43:50.397764,2023-01-13 14:25:30.445947,473.69886048882114
ав 760 Й1,2023-02-26 03:37:08.520854,2023-02-26 08:54:37.282984,
ав 760 Й1,2023-04-21 07:59:51.521958,2023-04-21 14:13:53.605538,489.38651645156887
ав 760 Й3,2023-10-01 06:52:50.270247,2023-10-01 11:55:27.515233,514.9996572284448
ав 760 Й3,2023-08-30 21:15:38.580175,2023-08-31 03:44:42.586006,550.0052999937324
ав 760 Й5,2023-02-21 21:32:12.864961,2023-02-22 02:39:49.683111,
ав 760 Й3,2023-07-20 12:20:01.168923,2023-07-20 17:27:14.966286,495.74447335944484
ав 760 Й1,2023-11-18 21:55:59.711401,2023-11-19 03:37:41.041324,521.0962699675052
ав 760 Й3,2023-09-17 17:45:58.693197,2023-09-18 00:10:43.571619,447.5924915576325
ав 760 Й3,2023-01-16 19:41:01.826878,2023-01-17 01:47:07.167018,514.3682488341963
ав 760 Й1,2023-12-31 00:24:13.514052,2023-12-31 06:59:41.544150,518.9574634891716
ав 760 Й3,2023-01-15 03:09:36.751749,2023-01-15 09:03:41.560864,489.7126372480666
ав 760 Й1,2023-06-20 17:13:42.201927,2023-06-20 23:56:33.019952,536.9260278109822
ав 760 Й5,2023-04-25 01:46:32.404100,2023-04-25 08:20:21.273125,495.76066702733056
ав 760 Й3,2023-08-31 06:25:13.180044,2023-08-31 12:31:15.278918,530.3698786882163
ав 760 Й5,2023-03-28 02:40:29.842253,2023-03-28 09:05:48.564414,485.1050105008206
ав 760 Й5,2023-08-13 11:25:38.854325,2023-08-13 17:03:57.757801,524.6732856322968
ав 760 Й5,2023-07-10 15:54:41.530501,2023-07-10 22:17:34.230376,526.3021081630874
ав 760 Й3,2023-11-12 02:39:48.852086,2023-11-12 09:15:55.080084,479.22157600034626
ав 760 Й3,2023-07-03 00:42:05.001830,2023-07-03 05:44:19.712242,524.4647045494276
ав 760 Й1,2023-03-14 19:55:59.604306,2023-03-15 01:59:23.079292,448.27166865801325
ав 760 Й1,2023-12-11 07:35:53.330473,2023-12-11 13:08:56.734923,521.1132567390893
ав 760 Й3,2023-10-19 18:17:23.296352,2023-10-20 00:13:24.568965,518.3008827141517
ав 760 Й5,2023-03-26 15:32:40.907083,2023-03-26 22:15:28.928028,522.0110350468542
ав 760 Й5,2023-01-28 01:42:47.649724,2023-01-28 07:43:19.124865,475.7204381231847
ав 760 Й1,2023-03-02 10:11:30.622775,2023-03-02 15:22:30.597188,471.0832969287974
ав 760 Й3,2023-07-16 13:45:35.866827,2023-07-16 20:42:15.877944,483.7374300450147
ав 760 Й5,2023-08-25 13:36:56.968946,2023-08-25 19:05:19.026031,513.6598722530672
ав 760 Й1,2023-08-06 22:40:56.566015,2023-08-07 04:23:39.744137,523.3382720664023
ав 760 Й5,2023-07-14 05:29:49.380223,2023-07-13 12:55:51.718569,527.9454686835851
ав 760 Й3,2023-07-12 10:08:49.775447,2023-07-12 16:58:20.851813,491.9588529968975
ав 760 Й1,2023-07-20 03:53:14.703229,2023-07-20 09:08:03.467533,492.6709041241204
ав 760 Й5,2023-09-25 19:10:31.083233,2023-09-26 01:58:26.308522,492.96658909340334
ав 760 Й3,2023-10-21 21:49:21.768918,2023-10-22 04:33:47.444781,527.6127612049405
ав 760 Й5,2023-06-26 19:11:07.633038,2023-06-27 01:14:12.999920,512.9303298444788
ав 760 Й5,2023-09-05 08:02:14.998588,2023-09-05 14:41:37.448674,441.0637322609001
ав 760 Й3,2023-10-24 18:42:41.461525,2023-10-25 01:40:45.248945,529.2311682179786
ав 760 Й3,2023-08-21 01:38:36.668994,2023-08-21 06:55:25.414450,503.84054627159213
ав 760 Й5,2023-08-04 21:31:07.392661,2023-08-05 04:00:17.453903,
ав 760 Й5,2023-12-23 16:15:27.991268,2023-12-23 22:41:46.276394,503.7127850025522
ав 760 Й5,2023-08-15 04:59:44.542711,2023-08-15 11:49:10.047748,480.58211882893625
ав 760 Й3,2023-02-08 01:52:57.783286,2023-02-08 08:01:34.184696,478.2427262241933
ав 760 Й3,2023-03-05 09:52:08.433493,2023-03-05 16:22:39.455363,546.8266782394361
ав 760 Й5,2023-06-10 02:07:20.007731,2023-06-10 08:35:18.700985,501.6721369882318
ав 760 Й3,2023-07-20 20:07:57.628861,2023-07-20 13:32:35.094401,486.5610336678528
ав 760 Й1,2023-07-30 02:04:11.485919,2023-07-30 08:15:15.442244,485.75658549257975
ав 760 Й1,2023-06-03 03:18:31.562234,2023-06-03 08:42:51.943846,494.84761310694057
ав 760 Й3,2023-01-27 05:46:36.445174,2023-01-27 12:22:53.213490,559.6092528533095
ав 760 Й1,2023-06-08 07:01:36.087878,2023-06-08 12:42:51.832301,494.173928993443
ав 760 Й1,2023-01-07 11:13:25.305159,2023-01-07 17:53:24.808664,503.5493689732094
ав 760 Й1,2023-09-09 21:16:35.796248,2023-09-10 02:33:43.650560,509.12204996249847
ав 760 Й5,2023-05-19 08:43:40.703212,2023-05-19 14:38:27.664696,527.4275205333815
ав 760 Й1,2023-08-14 12:14:47.731767,2023-08-14 18:43:16.438028,500.91786205443384
ав 760 Й5,2023-12-02 00:02:25.947598,2023-12-02 06:16:55.582110,439.58264457763494
ав 760 Й3,2023-04-22 13:07:24.918583,2023-04-22 19:42:33.224047,516.454888049624
ав 760 Й1,2023-01-18 08:22:35.493348,2023-01-18 13:39:22.465342,474.96333210242744
ав 760 Й1,2023-05-18 16:47:28.040822,2023-05-18 22:55:12.966936,531.2844615431732
ав 760 Й3,2023-09-10 17:13:36.731909,2023-09-10 22:34:08.742948,473.63447684502216
ав 760 Й1,2023-08-17 02:27:58.337306,2023-08-17 09:21:35.756660,473.54798583247486
ав 760 Й5,2023-05-11 12:46:16.463770,2023-05-11 18:20:16.720841,469.3033300756397
ав 760 Й3,2023-10-15 04:47:07.400329,2023-10-15 10:41:53.507707,481.55837950198327
ав 760 Й5,2023-11-17 00:43:19.548582,2023-11-17 07:42:29.285444,481.7536116786371
ав 760 Й1,2023-02-12 09:48:22.401936,2023-02-12 14:59:55.610554,505.8861395285502
ав 760 Й5,2023-01-10 11:26:08.585971,2023-01-10 16:31:44.333128,496.8430359124561
ав 760 Й3,2023-05-07 10:50:33.899794,2023-05-07 16:41:02.145841,525.2917516026831
ав 760 Й5,2023-12-21 05:44:51.819211,2023-12-21 12:19:34.876922,521.9704475828286
ав 760 Й5,2023-05-21 13:51:31.292703,2023-05-21 19:53:55.048656,538.8719932530487
ав 760 Й3,2023-12-26 02:23:04.374167,2023-12-26 07:38:22.830865,515.1483996158457
ав 760 Й5,2023-01-27 08:16:00.555226,2023-01-27 14:03:01.548573,
ав 760 Й3,2023-12-13 00:42:47.382954,2023-12-13 06:16:50.968702,456.18469082265756
ав 760 Й5,2023-11-23 01:06:18.048717,2023-11-23 06:40:28.278441,502.5609607701329
ав 760 Й5,2023-12-27 20:09:49.906283,2023-12-28 02:26:18.529688,543.056145876313
ав 760 Й3,2023-06-30 20:59:42.481095,2023-07-01 03:06:54.433681,541.3898570554621
ав 760 Й1,2023-05-03 08:04:12.027478,2023-05-03 01:25:42.046570,502.5461469657889
ав 760 Й5,2023-01-15 14:09:17.508645,2023-01-15 19:39:29.558503,483.8611978392415
ав 760 Й5,2023-11-01 19:48:50.153503,2023-11-02 01:12:37.486030,507.74150293653025
ав 760 Й3,2023-08-24 14:15:16.527419,2023-08-24 20:02:06.094776,504.7175388467099
ав 760 Й5,2023-11-21 05:40:58.054555,2023-11-21 12:35:11.853187,519.2062753850494
ав 760 Й5,2023-10-12 00:06:11.152995,2023-10-12 06:27:18.712886,481.8683050759108
ав 760 Й3,2023-03-30 01:12:09.892579,2023-03-30 08:09:35.686951,505.05800590755325
ав 760 Й1,2023-05-20 21:46:18.660049,2023-05-21 03:01:24.096730,429.00689021523374
ав 760 Й1,2023-03-01 06:57:11.190789,2023-03-01 13:27:58.807645,516.2501940459164
ав 760 Й5,2023-05-31 14:08:17.480560,2023-05-31 19:30:54.553649,509.98407411742187
ав 760 Й3,2023-12-18 00:15:02.588996,2023-12-18 06:22:03.068233,468.8508193259164
ав 760 Й1,2023-04-26 08:18:33.905156,2023-04-26 14:50:59.889973,497.4525698852454
ав 760 Й1,2023-11-15 06:17:38.265338,2023-11-15 12:00:25.230595,526.1113520778787
ав 760 Й5,2023-06-17 22:11:24.138703,2023-06-18 03:59:10.387150,442.9723976142107
ав 760 Й5,2023-01-31 04:13:52.732980,2023-01-31 09:34:21.449302,466.33655295129665
ав 760 Й5,2023-05-27 22:57:28.337798,2023-05-28 04:44:40.897698,533.7340449142802
ав 760 Й5,2023-03-02 00:24:47.924719,2023-03-02 07:12:53.309850,552.9800356733971
ав 760 Й5,2023-10-29 00:13:54.324830,2023-10-29 06:46:49.728367,480.6117694685109
ав 760 Й1,2023-04-15 06:51:15.647542,2023-04-15 12:57:55.733507,492.2189824371683
ав 760 Й1,2023-10-29 14:35:03.361475,2023-10-29 19:51:41.688251,519.2143475164593
ав 760 Й5,2023-06-17 13:41:08.967572,2023-06-17 19:34:22.947932,528.1616313247466
ав 760 Й3,2023-05-21 17:26:50.998652,2023-05-21 23:47:06.066484,481.4923497429513
ав 760 Й3,2023-10-12 22:56:14.381842,2023-10-13 04:40:13.126658,502.8903543959975
ав 760 Й3,2023-03-14 14:24:00.629918,2023-03-14 19:58:27.416336,476.7343512800967
ав 760 Й3,2023-05-20 08:59:55.014761,2023-05-20 14:14:59.255520,497.7803144295588
ав 760 Й1,2023-12-20 20:14:44.541816,2023-12-21 02:34:54.473402,510.19716803345716
ав 760 Й1,2023-06-04 11:14:16.655138,2023-06-04 17:17:56.939377,487.9348080239717
ав 760 Й3,2023-12-12 16:41:51.672518,2023-12-12 22:09:51.725218,493.68298363577446
ав 760 Й3,2023-08-30 05:44:19.679350,2023-08-30 11:18:53.955502,507.33871995932816
ав 760 Й5,2023-12-18 12:58:14.349948,2023-12-18 18:14:22.957568,495.1330817369426
ав 760 Й5,2023-08-17 17:55:23.875788,2023-08-17 23:49:59.034278,475.5474205184064
ав 760 Й3,2023-09-14 11:15:35.061235,2023-09-14 16:40:02.685350,493.45697338370184
ав 760 Й1,2023-06-16 21:02:12.407594,2023-06-17 02:05:32.131182,490.80659701455994
ав 760 Й5,2023-11-08 14:03:52.436341,2023-11-08 19:56:33.866938,489.8155178475389
ав 760 Й1,2023-08-13 18:32:52.122211,2023-08-14 00:34:56.571121,500.06743331944494
ав 760 Й3,2023-07-04 09:20:21.678789,2023-07-04 14:36:09.149687,521.0806322021292
ав 760 Й1,2023-12-25 13:59:03.950441,2023-12-25 19:27:55.585668,461.27333459340934
ав 760 Й3,2023-09-30 05:01:18.340917,2023-09-30 11:03:26.930898,523.7880780417934
ав 760 Й1,2023-01-31 15:00:07.961232,2023-01-31 20:30:31.562517,493.8532288057289
ав 760 Й3,2023-10-05 04:15:30.731481,2023-10-05 10:00:39.876559,488.16406550180596
ав 760 Й1,2023-01-02 22:54:36.817948,2023-01-03 04:10:18.256409,509.6628277517801
ав 760 Й1,2023-03-23 11:22:41.330610,2023-03-23 18:13:51.869766,469.12550324548835
ав 760 Й1,2023-01-02 13:28:33.391611,2023-01-02 20:21:11.679882,467.6698230870393
ав 760 Й1,2023-03-08 01:48:11.149074,2023-03-08 07:24:30.791727,472.6512264519749
ав 760 Й1,2023-08-10 06:21:19.257615,2023-08-10 00:40:23.440632,492.7181914902803
ав 760 Й1,2023-04-10 07:52:55.175686,2023-04-10 14:25:56.667829,532.5428714528712
ав 760 Й3,2023-05-29 16:47:28.021503,2023-05-29 11:57:57.699345,500.71168668239187
ав 760 Й3,2023-03-12 11:01:53.521853,2023-03-12 16:45:07.132504,520.9209782467224
ав 760 Й3,2023-11-10 03:24:02.484661,2023-11-10 08:49:39.595166,506.0999412688607
ав 760 Й5,2023-05-16 03:51:46.547173,2023-05-16 09:58:38.034617,
ав 760 Й5,2023-05-16 21:15:38.186775,2023-05-17 03:54:36.482330,481.7515648700954
ав 760 Й1,2023-10-10 07:22:55.341383,2023-10-10 13:45:45.079874,525.2303102197192
ав 760 Й3,2023-03-08 05:30:13.338936,2023-03-08 11:40:43.855887,487.61709248047697
ав 760 Й3,2023-06-18 21:12:54.736821,2023-06-19 03:45:11.498396,490.4518527187062
ав 760 Й1,2023-10-06 09:55:42.970356,2023-10-06 16:23:38.785371,509.8845069554157
ав 760 Й3,2023-01-16 12:15:40.276444,2023-01-16 17:27:22.993678,482.02794117423537
ав 760 Й5,2023-09-10 03:04:30.114531,2023-09-10 08:18:29.666744,492.8204181403634
ав 760 Й3,2023-10-28 14:19:28.390984,2023-10-28 21:03:34.542345,537.8366440100757
ав 760 Й1,2023-03-02 01:17:58.294050,2023-03-02 07:54:32.224109,515.6809239977297
ав 760 Й5,2023-12-09 08:21:49.120524,2023-12-09 13:58:24.702424,449.37743913141736
ав 760 Й5,2023-01-18 02:32:29.393473,2023-01-18 08:23:57.271524,475.25426204845724
ав 760 Й3,2023-06-06 21:56:16.330747,2023-06-07 04:22:24.424272,530.8215927088614
ав 760 Й3,2023-02-24 04:51:34.155476,2023-02-24 11:10:40.041054,534.0326458930504
ав 760 Й5,2023-10-23 07:29:02.920540,2023-10-23 13:03:33.613916,445.912019599347
ав 760 Й3,2023-03-17 01:03:28.005090,2023-03-17 06:17:21.625827,478.4867987704863
ав 760 Й1,2023-07-07 06:52:38.029558,2023-07-07 13:29:16.806014,478.7910847916232
ав 760 Й5,2023-09-19 05:54:27.942678,2023-09-19 12:45:59.755993,531.5783487543202
ав 760 Й3,2023-04-19 08:23:15.161112,2023-04-19 14:11:49.417773,524.3891202787165
ав 760 Й3,2023-12-14 19:39:41.047114,2023-12-15 00:56:22.130371,508.03201012326934
ав 760 Й5,2023-06-18 22:41:24.172196,2023-06-19 05:26:18.480161,519.2540939911985
ав 760 Й5,2023-08-30 13:16:52.062269,2023-08-30 18:59:34.917275,499.5210359070093
ав 760 Й3,2023-08-16 00:52:43.936747,2023-08-16 05:56:37.727602,465.1215460792754
ав 760 Й1,2023-07-11 06:30:59.379527,2023-07-11 12:41:14.312059,508.61105730729764
ав 760 Й1,2023-10-15 01:34:57.935928,2023-10-15 06:57:00.369125,449.0333757070132
ав 760 Й3,2023-11-27 15:16:49.997819,2023-11-27 21:53:57.695573,
ав 760 Й5,2023-02-21 05:37:30.986096,2023-02-21 11:41:07.536146,516.5382450775917
ав 760 Й1,2023-10-17 01:59:22.090126,2023-10-17 08:05:40.583088,534.0397553954308
ав 760 Й5,2023-04-15 05:09:10.760429,2023-04-15 11:15:58.859682,456.1570554403437
ав 760 Й5,2023-02-14 22:28:27.704704,2023-02-15 04:54:15.239296,492.07356322784494
ав 760 Й5,2023-03-30 07:38:39.982634,2023-03-30 13:21:07.235511,490.1091760129524
ав 760 Й1,2023-03-12 15:22:24.127455,2023-03-12 21:33:16.781730,487.18779641588344
ав 760 Й5,2023-04-04 16:33:44.816160,2023-04-04 23:20:23.589336,469.24955992742304
ав 760 Й1,2023-05-23 07:37:22.397446,2023-05-23 14:25:38.154661,549.3782515255264
ав 760 Й3,2023-01-29 17:50:05.003797,2023-01-29 23:44:15.308363,455.9505623565037
ав 760 Й1,2023-03-11 22:53:53.320321,2023-03-12 03:58:45.989435,523.1549887844726
ав 760 Й3,2023-06-25 21:42:43.668710,2023-06-26 04:28:08.651925,480.6863558705499
ав 760 Й1,2023-01-06 01:03:09.087650,2023-01-06 07:16:55.137221,520.3735813511413
ав 760 Й5,2023-06-08 16:04:08.492834,2023-06-08 22:03:27.334493,504.5750236489795
ав 760 Й1,2023-02-13 18:40:55.154914,2023-02-13 23:54:30.432820,473.2004867085327
ав 760 Й1,2023-03-24 22:43:33.011400,2023-03-25 05:11:58.948879,455.1934691754889
ав 760 Й1,2023-11-28 08:25:24.079703,2023-11-28 14:58:28.981237,510.33437906996403
ав 760 Й1,2023-07-08 00:06:19.591687,2023-07-08 06:58:06.996256,497.502979184169
ав 760 Й5,2023-01-25 22:15:31.683315,2023-01-26 03:18:05.373915,480.6087452419234
ав 760 Й1,2023-09-21 09:42:31.158780,2023-09-21 16:32:18.442484,519.9659270492546
ав 760 Й3,2023-09-04 23:08:37.921864,2023-09-05 06:00:28.158855,486.6198281453718
ав 760 Й1,2023-04-28 03:52:57.200384,2023-04-28 10:26:44.034725,486.5385621653197
ав 760 Й3,2023-11-05 16:20:47.097403,2023-11-05 21:21:46.976312,497.40065126302557
ав 760 Й1,2023-04-14 13:01:37.461391,2023-04-14 19:39:58.251760,507.41761453267117
ав 760 Й5,2023-09-01 05:23:12.957128,2023-09-01 12:15:02.465234,479.8638767544
ав 760 Й3,2023-01-11 05:26:14.116934,2023-01-11 12:18:47.247465,498.7209759190762
ав 760 Й1,2023-03-04 22:21:10.788119,2023-03-05 04:01:30.374786,474.63524531948553
ав 760 Й3,2023-09-01 08:50:09.467357,2023-09-01 15:50:07.056741,529.2027290983024
ав 760 Й5,2023-09-04 06:15:46.876337,2023-09-04 11:23:28.289676,490.96201455553955
ав 760 Й5,2023-12-19 06:07:48.724409,2023-12-19 11:58:18.093242,503.0231605974747
ав 760 Й3,2023-11-13 03:36:12.899991,2023-11-13 10:32:26.512212,486.3530495427255
ав 760 Й1,2023-11-24 23:27:03.099053,2023-11-25 05:32:45.370530,532.8399229343239
ав 760 Й1,2023-05-08 23:18:26.715605,2023-05-09 06:02:44.923462,
ав 760 Й5,2023-10-07 20:09:05.005731,2023-10-08 02:46:24.906592,482.7702244100308
ав 760 Й1,2023-11-17 02:34:27.837851,2023-11-17 07:48:44.434025,526.0893034947464
ав 760 Й1,2023-07-30 19:32:57.523492,2023-07-31 01:47:06.440686,495.0849831090595
ав 760 Й5,2023-08-30 21:19:47.502134,2023-08-31 02:56:05.950867,480.010464439367
ав 760 Й1,2023-04-28 21:30:56.599923,2023-04-29 03:02:13.215416,487.2409085511687
ав 760 Й3,2023-10-21 12:30:21.202120,2023-10-21 18:50:16.485265,487.26562318153515
ав 760 Й1,2023-03-24 14:30:09.687076,2023-03-24 20:37:40.008704,491.8729475801916
ав 760 Й5,2023-10-12 17:03:10.682342,2023-10-12 23:30:44.220323,480.039479712581
ав 760 Й3,2023-12-18 18:17:36.070718,2023-12-19 00:24:16.876595,525.6961095817727
ав 760 Й5,2023-02-03 23:25:16.140089,2023-02-04 06:22:16.105904,529.2517136521398
ав 760 Й1,2023-10-25 15:54:02.500517,2023-10-25 21:55:26.029111,531.412791825209
ав 760 Й3,2023-02-23 12:19:36.419427,2023-02-23 18:22:19.566102,541.5296260936441
ав 760 Й3,2023-07-24 14:05:20.075124,2023-07-24 20:04:22.148748,524.3231298340813
ав 760 Й5,2023-11-12 22:02:10.376761,2023-11-13 04:01:00.087183,473.8808459192155
ав 760 Й1,2023-09-01 21:31:37.467783,2023-09-01 14:58:29.535129,501.08565911508606
ав 760 Й3,2023-10-07 09:21:35.234536,2023-10-07 15:15:07.385161,498.03333687494006
ав 760 Й5,2023-09-10 20:22:32.675013,2023-09-11 01:32:52.731704,505.8040912896544
ав 760 Й5,2023-03-27 09:00:12.102122,2023-03-27 15:44:15.697214,528.1903572462137
ав 760 Й1,2023-08-17 11:29:44.894449,2023-08-17 17:33:48.834066,469.54195295708456
ав 760 Й1,2023-04-14 04:37:07.492801,2023-04-14 10:57:50.241476,501.909334634846
ав 760 Й5,2023-10-02 00:20:23.743552,2023-10-02 05:23:17.415992,540.2854917171451
ав 760 Й3,2023-06-04 21:34:27.911261,2023-06-05 03:06:18.561195,524.5173536804587
ав 760 Й3,2023-01-07 01:29:53.104836,2023-01-07 07:26:01.466645,503.88322008774156
ав 760 Й5,2023-08-14 04:05:59.443621,2023-08-14 10:51:39.401506,505.1268123757342
ав 760 Й1,2023-09-09 12:20:11.486763,2023-09-09 19:06:04.993614,531.0085575746435
ав 760 Й3,2023-03-01 13:47:44.924188,2023-03-01 19:05:57.278235,522.114226605795
ав 760 Й1,2023-12-24 20:17:39.257843,2023-12-24 14:58:11.019206,530.9330416933399
ав 760 Й3,2023-03-11 01:37:08.478080,2023-03-11 07:04:56.059846,518.6543984104138
ав 760 Й1,2023-04-25 14:56:40.115676,2023-04-25 21:39:53.900796,495.47985129454275
ав 760 Й5,2023-10-24 10:00:17.002214,2023-10-24 16:52:52.514481,531.4608549418338
ав 760 Й3,2023-07-05 17:41:15.346828,2023-07-05 23:44:36.867546,532.238464754634
ав 760 Й3,2023-10-26 03:52:05.954356,2023-10-25 22:23:51.044794,495.67857823913704
ав 760 Й3,2023-05-24 06:57:34.983117,2023-05-24 13:40:06.799767,501.3837445088859
ав 760 Й3,2023-08-09 00:19:34.117318,2023-08-09 05:37:21.828810,431.55072639624336
ав 760 Й3,2023-12-13 17:07:16.183576,2023-12-13 22:50:50.795680,521.2831484445255
ав 760 Й5,2023-08-30 04:22:45.570428,2023-08-30 10:20:07.530141,457.08247870118464
ав 760 Й5,2023-09-30 22:50:53.183928,2023-10-01 04:23:53.641797,503.46303071454463
ав 760 Й3,2023-11-25 08:44:35.752772,2023-11-25 15:41:55.220571,522.91165928448
ав 760 Й1,2023-12-18 17:44:45.113509,2023-12-19 00:33:07.380816,521.553020984973
ав 760 Й5,2023-12-15 18:37:22.825825,2023-12-16 00:17:11.678737,481.46465845018696
ав 760 Й5,2023-07-28 11:35:48.110446,2023-07-28 17:04:22.344393,498.50214351483675
ав 760 Й3,2023-03-09 15:41:26.718111,2023-03-09 22:18:14.007555,518.4780628453623
ав 760 Й5,2023-12-18 20:29:40.665636,2023-12-19 03:22:51.570068,501.6505024671574
ав 760 Й1,2023-09-12 16:42:24.404844,2023-09-12 21:48:01.953611,524.270406791255
ав 760 Й1,2023-09-01 03:31:08.000190,2023-09-01 09:28:58.174733,475.3333127008767
ав 760 Й5,2023-11-04 23:52:09.864538,2023-11-05 06:21:05.723329,521.2981561936538
ав 760 Й3,2023-02-22 18:13:17.680484,2023-02-23 00:56:33.388562,512.6861464107252
ав 760 Й5,2023-12-29 23:42:15.470959,2023-12-30 05:11:30.340489,523.5835957997992
ав 760 Й1,2023-06-22 10:47:54.666784,2023-06-22 17:24:16.958275,506.44340554356427
ав 760 Й5,2023-10-07 03:00:24.132037,2023-10-07 08:42:54.357573,480.83303406146877
ав 760 Й3,2023-03-13 05:01:13.685635,2023-03-13 10:23:26.931905,523.1161270741959
ав 760 Й1,2023-01-11 18:50:35.371065,2023-01-10 22:27:08.814194,544.1028136668847
ав 760 Й5,2023-11-20 04:03:15.452804,2023-11-19 22:26:38.805816,478.92812282949444
ав 760 Й5,2023-03-29 23:14:54.944018,2023-03-30 04:40:15.247926,478.8485472969949
ав 760 Й3,2023-08-07 14:02:26.800451,2023-08-07 20:33:32.712543,525.8498611052262
ав 760 Й1,2023-02-17 11:34:33.015377,2023-02-17 18:18:21.220988,
ав 760 Й1,2023-02-26 21:21:41.604408,2023-02-27 02:37:34.552381,554.7091285661637
ав 760 Й3,2023-12-26 10:37:40.769152,2023-12-26 16:24:08.571235,501.361588938503
ав 760 Й1,2023-10-23 21:51:02.643486,2023-10-24 03:41:44.223488,475.2780401901671
ав 760 Й5,2023-07-08 12:10:41.955147,2023-07-08 19:02:39.967637,468.035286003259
ав 760 Й3,2023-02-11 03:12:37.084339,2023-02-11 08:41:06.717196,509.05347199792016
ав 760 Й5,2023-07-05 08:46:30.879621,2023-07-05 13:59:54.159977,490.4525174327366
ав 760 Й1,2023-11-08 02:06:45.344283,2023-11-08 07:19:59.802514,534.5085396246459
ав 760 Й3,2023-05-19 08:15:38.221751,2023-05-19 14:03:51.177716,471.052701098491
ав 760 Й5,2023-11-07 12:19:43.293772,2023-11-07 19:13:03.292489,494.5929831977174
ав 760 Й1,2023-09-04 05:37:07.581306,2023-09-04 11:33:48.338302,514.769407361628
ав 760 Й1,2023-05-28 14:50:15.426018,2023-05-28 19:58:48.174568,486.9274501835542
ав 760 Й1,2023-07-21 04:17:25.523233,2023-07-21 09:55:33.548195,478.4881394123226
ав 760 Й5,2023-05-14 18:18:23.552080,2023-05-15 00:32:36.821147,494.0624733333855
ав 760 Й3,2023-11-20 19:24:40.541970,2023-11-21 00:35:27.818623,504.6547134124179
ав 760 Й1,2023-12-05 08:52:07.569163,2023-12-05 15:24:08.294974,519.8759868081745
ав 760 Й3,2023-01-26 12:59:24.494853,2023-01-26 18:23:35.191495,532.6853155349719
ав 760 Й3,2023-09-05 18:05:35.588251,2023-09-05 23:43:41.547734,481.6689075643171
ав 760 Й3,2023-06-06 13:32:01.056942,2023-06-06 19:03:56.075842,503.51299379121383
ав 760 Й1,2023-06-15 01:33:27.319812,2023-06-15 07:55:24.008725,478.65811672597897
ав 760 Й1,2023-06-07 14:00:30.178590,2023-06-07 20:23:55.970928,504.0929209698882
ав 760 Й1,2023-12-04 06:41:05.162200,2023-12-04 12:35:32.776696,516.1731768514938
ав 760 Й5,2023-01-23 01:43:11.050942,2023-01-23 07:08:49.406100,488.2259140843294
ав 760 Й3,2023-05-02 02:31:32.585898,2023-05-01 19:56:09.326754,517.9261457769792
ав 760 Й3,2023-01-29 09:41:08.355794,2023-01-29 15:44:55.987302,493.86925143488673
ав 760 Й1,2023-06-15 19:34:15.704368,2023-06-16 02:08:11.791678,525.5422882249023
ав 760 Й5,2023-08-29 19:33:29.064788,2023-08-30 02:00:36.805981,517.6967185675935
ав 760 Й1,2023-05-13 00:29:30.863821,2023-05-13 05:55:18.721694,508.82491544613526
ав 760 Й1,2023-12-28 11:06:00.533069,2023-12-28 18:04:01.938419,506.24814936730286
ав 760 Й3,2023-07-13 20:10:52.534423,2023-07-14 01:30:22.370257,502.9411870499053
ав 760 Й1,2023-10-20 22:09:56.681419,2023-10-21 05:07:28.631688,530.0921713422126
